traceid,activity,timestamp
53,T,2021-06-09 10:43:50.000
53,U,2021-06-10 10:52:20.000
53,END,2021-06-10 10:52:20.000
54,START,2021-06-04 09:08:50.000
54,F,2021-06-04 09:17:40.000
54,L,2021-06-04 09:35:30.000
54,M,2021-06-04 10:10:50.000
54,Q,2021-06-04 10:10:51.146
54,N,2021-06-04 10:10:54.380
54,O,2021-06-04 10:10:54.677
54,P,2021-06-04 10:10:58.482
54,R,2021-06-04 11:21:20.000
54,S,2021-06-04 13:42:00.000
54,T,2021-06-07 10:22:20.000
54,S,2021-06-08 10:39:30.000
54,T,2021-06-09 10:54:10.000
54,U,2021-06-10 11:02:30.000
54,END,2021-06-10 11:02:30.000
55,START,2021-06-04 09:09:00.000
55,F,2021-06-04 09:18:00.000
55,L,2021-06-04 09:36:10.000
55,M,2021-06-04 10:12:10.000
55,N,2021-06-04 10:12:13.922
55,Q,2021-06-04 10:12:19.660
55,O,2021-06-04 10:12:22.467
55,P,2021-06-04 10:12:32.110
55,R,2021-06-04 11:24:40.000
55,S,2021-06-04 13:48:30.000
55,T,2021-06-07 10:35:20.000
55,U,2021-06-08 10:52:20.000
55,END,2021-06-08 10:52:20.000
56,START,2021-06-04 09:09:10.000
56,F,2021-06-04 09:18:20.000
56,G,2021-06-04 09:36:50.000
56,H,2021-06-04 10:13:30.000
56,I,2021-06-04 11:26:40.000
56,M,2021-06-04 13:52:40.000
56,N,2021-06-04 13:52:45.888
56,P,2021-06-04 13:52:46.760
56,Q,2021-06-04 13:52:51.460
56,O,2021-06-04 13:52:53.188
56,R,2021-06-07 10:44:00.000
56,S,2021-06-08 11:01:00.000
56,T,2021-06-09 11:15:10.000
56,U,2021-06-10 11:23:20.000
56,END,2021-06-10 11:23:20.000
57,START,2021-06-04 09:09:20.000
57,F,2021-06-04 09:18:30.000
57,G,2021-06-04 09:37:10.000
57,H,2021-06-04 10:14:10.000
57,I,2021-06-04 11:28:00.000
57,M,2021-06-04 13:55:20.000
57,Q,2021-06-04 13:55:28.412
57,N,2021-06-04 13:55:32.744
57,O,2021-06-04 13:55:33.323
57,P,2021-06-04 13:55:40.280
57,R,2021-06-07 10:49:40.000
57,S,2021-06-08 11:06:40.000
57,T,2021-06-09 11:20:50.000
57,U,2021-06-10 11:29:00.000
57,END,2021-06-10 11:29:00.000
58,START,2021-06-04 09:09:30.000
58,F,2021-06-04 09:19:00.000
58,G,2021-06-04 09:38:10.000
58,H,2021-06-04 10:16:10.000
58,I,2021-06-04 11:32:00.000
58,M,2021-06-07 06:03:10.000
58,P,2021-06-07 06:03:20.158
58,O,2021-06-07 06:03:20.180
58,N,2021-06-07 06:03:20.765
58,Q,2021-06-07 06:03:20.982
58,R,2021-06-07 11:05:00.000
58,S,2021-06-08 11:21:50.000
58,T,2021-06-09 11:36:10.000
58,U,2021-06-10 11:44:10.000
58,END,2021-06-10 11:44:10.000
59,START,2021-06-04 09:09:40.000
59,F,2021-06-04 09:19:20.000
59,J,2021-06-04 09:38:50.000
59,K,2021-06-04 10:17:30.000
59,M,2021-06-04 11:34:40.000
59,P,2021-06-04 11:34:48.976
59,N,2021-06-04 11:34:50.098
59,Q,2021-06-04 11:34:52.633
59,O,2021-06-04 11:34:53.967
59,R,2021-06-07 06:08:50.000
59,S,2021-06-07 11:16:00.000
59,T,2021-06-08 11:32:50.000
59,U,2021-06-09 11:47:10.000
59,END,2021-06-09 11:47:10.000
60,START,2021-06-04 09:09:50.000
60,F,2021-06-04 09:19:40.000
60,L,2021-06-04 09:39:30.000
60,M,2021-06-04 10:18:50.000
60,O,2021-06-04 10:18:51.261
60,Q,2021-06-04 10:18:57.401
60,P,2021-06-04 10:19:01.282
60,N,2021-06-04 10:19:03.232
60,R,2021-06-04 11:37:40.000
60,S,2021-06-07 06:14:30.000
60,T,2021-06-07 11:27:20.000
60,U,2021-06-08 11:44:10.000
60,END,2021-06-08 11:44:10.000
61,START,2021-06-04 09:10:00.000
61,F,2021-06-04 09:19:50.000
61,J,2021-06-04 09:39:50.000
61,K,2021-06-04 10:19:30.000
61,M,2021-06-04 11:38:40.000
61,O,2021-06-04 11:38:44.550
61,N,2021-06-04 11:38:45.614
61,Q,2021-06-04 11:38:50.433
61,P,2021-06-04 11:38:51.625
61,R,2021-06-07 06:16:50.000
61,S,2021-06-07 11:32:00.000
61,T,2021-06-08 11:48:50.000
61,U,2021-06-09 12:03:00.000
61,END,2021-06-09 12:03:00.000
62,START,2021-06-04 09:10:10.000
62,F,2021-06-04 09:20:20.000
62,L,2021-06-04 09:40:50.000
62,M,2021-06-04 10:21:30.000
62,Q,2021-06-04 10:21:37.777
62,P,2021-06-04 10:21:38.335
62,O,2021-06-04 10:21:40.126
62,N,2021-06-04 10:21:41.724
62,R,2021-06-04 11:43:00.000
62,S,2021-06-07 06:25:00.000
62,T,2021-06-07 11:48:20.000
62,U,2021-06-08 12:05:00.000
62,END,2021-06-08 12:05:00.000
63,START,2021-06-04 09:10:20.000
63,F,2021-06-04 09:20:40.000
63,L,2021-06-04 09:41:20.000
63,M,2021-06-04 10:22:30.000
63,P,2021-06-04 10:22:38.146
63,O,2021-06-04 10:22:38.665
63,Q,2021-06-04 10:22:39.178
63,N,2021-06-04 10:22:40.472
63,R,2021-06-04 11:45:00.000
63,S,2021-06-07 06:29:00.000
63,T,2021-06-07 11:56:20.000
63,U,2021-06-08 12:13:00.000
63,END,2021-06-08 12:13:00.000
64,START,2021-06-04 09:10:30.000
64,F,2021-06-04 09:21:00.000
64,L,2021-06-04 09:42:10.000
64,M,2021-06-04 10:24:10.000
64,Q,2021-06-04 10:24:22.877
64,P,2021-06-04 10:24:26.168
64,O,2021-06-04 10:24:28.028
64,N,2021-06-04 10:24:28.370
64,R,2021-06-04 11:48:20.000
64,S,2021-06-07 06:35:40.000
64,T,2021-06-07 12:09:30.000
64,U,2021-06-08 12:26:10.000
64,END,2021-06-08 12:26:10.000
65,START,2021-06-04 09:10:40.000
65,F,2021-06-04 09:21:20.000
65,L,2021-06-04 09:42:40.000
65,M,2021-06-04 10:25:10.000
65,P,2021-06-04 10:25:14.654
65,N,2021-06-04 10:25:16.779
65,O,2021-06-04 10:25:17.495
65,Q,2021-06-04 10:25:26.170
65,R,2021-06-04 11:50:20.000
65,S,2021-06-07 06:39:40.000
65,T,2021-06-07 12:17:30.000
65,U,2021-06-08 12:34:10.000
65,END,2021-06-08 12:34:10.000
66,START,2021-06-04 09:10:50.000
66,F,2021-06-04 09:21:40.000
66,L,2021-06-04 09:43:30.000
66,M,2021-06-04 10:26:50.000
66,N,2021-06-04 10:26:58.023
66,Q,2021-06-04 10:27:00.172
66,O,2021-06-04 10:27:03.212
66,P,2021-06-04 10:27:09.872
66,R,2021-06-04 11:53:40.000
66,S,2021-06-07 06:46:20.000
66,T,2021-06-07 12:30:40.000
66,U,2021-06-08 12:47:10.000
66,END,2021-06-08 12:47:10.000
67,START,2021-06-04 09:11:00.000
67,F,2021-06-04 09:22:00.000
67,G,2021-06-04 09:44:10.000
67,H,2021-06-04 10:28:10.000
67,I,2021-06-04 11:56:00.000
67,M,2021-06-07 06:51:00.000
67,P,2021-06-07 06:51:05.548
67,O,2021-06-07 06:51:05.714
67,N,2021-06-07 06:51:09.836
67,Q,2021-06-07 06:51:12.706
67,R,2021-06-07 12:40:20.000
67,S,2021-06-08 12:56:40.000
67,T,2021-06-09 13:09:50.000
67,U,2021-06-10 13:15:30.000
67,END,2021-06-10 13:15:30.000
68,START,2021-06-04 09:11:10.000
68,F,2021-06-04 09:22:20.000
68,G,2021-06-04 09:44:50.000
68,M,2021-06-04 10:29:30.000
68,O,2021-06-04 10:29:38.870
68,P,2021-06-04 10:29:43.380
68,Q,2021-06-04 10:29:43.894
68,N,2021-06-04 10:29:43.971
68,R,2021-06-04 11:59:00.000
68,S,2021-06-07 06:57:00.000
68,T,2021-06-07 12:52:00.000
68,U,2021-06-08 13:08:10.000
68,END,2021-06-08 13:08:10.000
69,START,2021-06-04 09:11:20.000
69,F,2021-06-04 09:22:30.000
69,L,2021-06-04 09:45:10.000
69,M,2021-06-04 10:30:10.000
69,O,2021-06-04 10:30:17.729
69,N,2021-06-04 10:30:20.357
69,P,2021-06-04 10:30:23.690
69,Q,2021-06-04 10:30:23.810
69,R,2021-06-04 12:00:20.000
69,S,2021-06-07 06:59:40.000
69,T,2021-06-07 12:57:20.000
69,U,2021-06-08 13:13:30.000
69,END,2021-06-08 13:13:30.000
70,START,2021-06-04 09:11:30.000
70,F,2021-06-04 09:23:00.000
70,J,2021-06-04 09:46:10.000
70,K,2021-06-04 10:32:10.000
70,M,2021-06-04 12:04:00.000
70,N,2021-06-04 12:04:07.519
70,Q,2021-06-04 12:04:07.983
70,O,2021-06-04 12:04:10.322
70,P,2021-06-04 12:04:12.020
70,R,2021-06-07 07:07:10.000
70,S,2021-06-07 13:12:20.000
70,T,2021-06-08 13:28:30.000
70,U,2021-06-09 13:41:20.000
70,END,2021-06-09 13:41:20.000
71,START,2021-06-04 09:11:40.000
71,F,2021-06-04 09:23:20.000
71,L,2021-06-04 09:46:50.000
71,M,2021-06-04 10:33:30.000
71,O,2021-06-04 10:33:35.108
71,N,2021-06-04 10:33:35.990
71,P,2021-06-04 10:33:42.069
71,Q,2021-06-04 10:33:44.404
71,R,2021-06-04 12:07:00.000
71,S,2021-06-07 07:12:50.000
71,T,2021-06-07 13:23:40.000
71,U,2021-06-08 13:39:50.000
71,END,2021-06-08 13:39:50.000
72,START,2021-06-04 09:11:50.000
72,F,2021-06-04 09:23:40.000
72,L,2021-06-04 09:47:30.000
72,M,2021-06-04 10:34:50.000
72,Q,2021-06-04 10:34:51.086
72,O,2021-06-04 10:34:56.285
72,N,2021-06-04 10:34:57.491
72,P,2021-06-04 10:35:01.863
72,R,2021-06-04 12:09:40.000
72,S,2021-06-07 07:18:10.000
72,T,2021-06-07 13:34:20.000
72,U,2021-06-08 13:50:30.000
72,END,2021-06-08 13:50:30.000
73,START,2021-06-04 09:12:00.000
73,F,2021-06-04 09:24:00.000
73,J,2021-06-04 09:48:00.000
73,K,2021-06-04 10:35:50.000
73,M,2021-06-04 12:11:20.000
73,N,2021-06-04 12:11:30.824
73,P,2021-06-04 12:11:30.906
73,Q,2021-06-04 12:11:33.135
73,O,2021-06-04 12:11:38.887
73,R,2021-06-07 07:21:50.000
73,S,2021-06-07 13:41:40.000
73,T,2021-06-08 13:57:50.000
73,U,2021-06-10 06:10:20.000
73,END,2021-06-10 06:10:20.000
74,START,2021-06-04 09:12:10.000
74,F,2021-06-04 09:24:20.000
74,L,2021-06-04 09:48:40.000
74,M,2021-06-04 10:37:10.000
74,O,2021-06-04 10:37:18.091
74,P,2021-06-04 10:37:21.762
74,Q,2021-06-04 10:37:22.076
74,N,2021-06-04 10:37:26.722
74,R,2021-06-04 12:14:20.000
74,S,2021-06-07 07:27:30.000
74,T,2021-06-07 13:53:00.000
74,U,2021-06-09 06:09:00.000
74,END,2021-06-09 06:09:00.000
75,START,2021-06-04 09:12:20.000
75,F,2021-06-04 09:24:40.000
75,L,2021-06-04 09:49:20.000
75,M,2021-06-04 10:38:30.000
75,O,2021-06-04 10:38:37.580
75,Q,2021-06-04 10:38:38.886
75,P,2021-06-04 10:38:42.290
75,N,2021-06-04 10:38:47.579
75,R,2021-06-04 12:17:00.000
75,S,2021-06-07 07:32:50.000
75,T,2021-06-08 06:03:40.000
75,U,2021-06-09 06:19:40.000
75,END,2021-06-09 06:19:40.000
76,START,2021-06-04 09:12:30.000
76,F,2021-06-04 09:25:00.000
76,G,2021-06-04 09:50:00.000
76,H,2021-06-04 10:39:50.000
76,I,2021-06-04 12:19:20.000
76,M,2021-06-07 07:37:30.000
76,O,2021-06-07 07:37:35.988
76,N,2021-06-07 07:37:37.376
76,Q,2021-06-07 07:37:38.773
76,P,2021-06-07 07:37:40.206
76,R,2021-06-08 06:13:20.000
76,S,2021-06-09 06:29:20.000
76,T,2021-06-10 06:41:10.000
76,U,2021-06-11 06:44:40.000
76,END,2021-06-11 06:44:40.000
77,START,2021-06-04 09:12:40.000
77,F,2021-06-04 09:25:10.000
77,J,2021-06-04 09:50:20.000
77,K,2021-06-04 10:40:30.000
77,M,2021-06-04 12:20:40.000
77,P,2021-06-04 12:20:41.578
77,N,2021-06-04 12:20:41.640
77,Q,2021-06-04 12:20:46.697
77,O,2021-06-04 12:20:55.257
77,R,2021-06-07 07:40:30.000
77,S,2021-06-08 06:19:00.000
77,T,2021-06-09 06:35:00.000
77,U,2021-06-10 06:46:50.000
77,END,2021-06-10 06:46:50.000
78,START,2021-06-04 09:12:50.000
78,F,2021-06-04 09:25:40.000
78,J,2021-06-04 09:51:20.000
78,K,2021-06-04 10:42:30.000
78,M,2021-06-04 12:24:40.000
78,P,2021-06-04 12:24:49.833
78,O,2021-06-04 12:24:51.516
78,N,2021-06-04 12:24:55.762
78,Q,2021-06-04 12:24:57.284
78,R,2021-06-07 07:48:20.000
78,S,2021-06-08 06:34:40.000
78,T,2021-06-09 06:50:40.000
78,U,2021-06-10 07:02:20.000
78,END,2021-06-10 07:02:20.000
79,START,2021-06-04 09:13:00.000
79,F,2021-06-04 09:26:00.000
79,L,2021-06-04 09:51:50.000
79,M,2021-06-04 10:43:30.000
79,Q,2021-06-04 10:43:34.006
79,P,2021-06-04 10:43:35.945
79,O,2021-06-04 10:43:38.256
79,N,2021-06-04 10:43:44.837
79,R,2021-06-04 12:27:00.000
79,S,2021-06-07 07:52:40.000
79,T,2021-06-08 06:43:20.000
79,U,2021-06-09 06:59:20.000
79,END,2021-06-09 06:59:20.000
80,START,2021-06-04 09:13:10.000
80,F,2021-06-04 09:26:20.000
80,L,2021-06-04 09:52:40.000
80,M,2021-06-04 10:45:10.000
80,O,2021-06-04 10:45:14.634
80,Q,2021-06-04 10:45:18.525
80,N,2021-06-04 10:45:22.715
80,P,2021-06-04 10:45:23.293
80,R,2021-06-04 12:30:20.000
80,S,2021-06-07 07:59:20.000
80,T,2021-06-08 06:56:30.000
80,U,2021-06-09 07:12:30.000
80,END,2021-06-09 07:12:30.000
81,START,2021-06-04 09:13:20.000
81,F,2021-06-04 09:26:40.000
81,J,2021-06-04 09:53:20.000
81,K,2021-06-04 10:46:30.000
81,M,2021-06-04 12:32:40.000
81,Q,2021-06-04 12:32:47.888
81,P,2021-06-04 12:32:50.309
81,O,2021-06-04 12:32:51.066
81,N,2021-06-04 12:32:51.494
81,R,2021-06-07 08:04:20.000
81,S,2021-06-08 07:06:30.000
81,T,2021-06-09 07:22:20.000
81,U,2021-06-10 07:33:40.000
81,END,2021-06-10 07:33:40.000
82,START,2021-06-04 09:13:30.000
82,F,2021-06-04 09:27:00.000
82,J,2021-06-04 09:54:00.000
82,K,2021-06-04 10:47:50.000
82,M,2021-06-04 12:35:20.000
82,Q,2021-06-04 12:35:24.065
82,P,2021-06-04 12:35:29.859
82,O,2021-06-04 12:35:30.975
82,N,2021-06-04 12:35:31.825
82,R,2021-06-07 08:09:40.000
82,S,2021-06-08 07:17:10.000
82,T,2021-06-09 07:33:00.000
82,S,2021-06-10 07:44:10.000
82,T,2021-06-11 07:46:10.000
82,U,2021-06-14 07:30:00.000
82,END,2021-06-14 07:30:00.000
83,START,2021-06-04 09:13:40.000
83,F,2021-06-04 09:27:10.000
83,L,2021-06-04 09:54:20.000
83,M,2021-06-04 10:48:30.000
83,N,2021-06-04 10:48:34.072
83,Q,2021-06-04 10:48:39.631
83,P,2021-06-04 10:48:40.410
83,O,2021-06-04 10:48:40.504
83,R,2021-06-04 12:37:00.000
83,S,2021-06-07 08:12:40.000
83,T,2021-06-08 07:23:10.000
83,U,2021-06-09 07:39:00.000
83,END,2021-06-09 07:39:00.000
84,START,2021-06-04 09:13:50.000
84,F,2021-06-04 09:27:40.000
84,L,2021-06-04 09:55:20.000
84,M,2021-06-04 10:50:30.000
84,P,2021-06-04 10:50:38.616
84,N,2021-06-04 10:50:40.991
84,Q,2021-06-04 10:50:41.871
84,O,2021-06-04 10:50:44.874
84,R,2021-06-04 12:41:00.000
84,S,2021-06-07 08:20:30.000
84,T,2021-06-08 07:38:50.000
84,S,2021-06-09 07:54:40.000
84,T,2021-06-10 08:05:30.000
84,U,2021-06-11 08:07:10.000
84,END,2021-06-11 08:07:10.000
85,START,2021-06-04 09:14:00.000
85,F,2021-06-04 09:28:00.000
85,J,2021-06-04 09:56:00.000
85,K,2021-06-04 10:51:40.000
85,M,2021-06-04 12:43:00.000
85,N,2021-06-04 12:43:04.191
85,Q,2021-06-04 12:43:05.230
85,O,2021-06-04 12:43:09.213
85,P,2021-06-04 12:43:15.948
85,R,2021-06-07 08:24:50.000
85,S,2021-06-08 07:47:30.000
85,T,2021-06-09 08:03:20.000
85,S,2021-06-10 08:14:10.000
85,T,2021-06-11 08:15:40.000
85,U,2021-06-14 07:58:00.000
85,END,2021-06-14 07:58:00.000
86,START,2021-06-04 09:14:10.000
86,F,2021-06-04 09:28:20.000
86,G,2021-06-04 09:56:40.000
86,H,2021-06-04 10:53:00.000
86,I,2021-06-04 12:45:40.000
86,M,2021-06-07 08:29:50.000
86,O,2021-06-07 08:29:57.328
86,P,2021-06-07 08:29:57.527
86,Q,2021-06-07 08:29:59.035
86,N,2021-06-07 08:30:07.696
86,R,2021-06-08 07:57:50.000
86,S,2021-06-09 08:13:30.000
86,T,2021-06-10 08:24:20.000
86,U,2021-06-11 08:25:20.000
86,END,2021-06-11 08:25:20.000
87,START,2021-06-04 09:14:20.000
87,F,2021-06-04 09:28:40.000
87,L,2021-06-04 09:57:10.000
87,M,2021-06-04 10:54:00.000
87,P,2021-06-04 10:54:08.509
87,O,2021-06-04 10:54:08.754
87,N,2021-06-04 10:54:10.388
87,Q,2021-06-04 10:54:12.857
87,R,2021-06-04 12:48:00.000
87,S,2021-06-07 08:34:30.000
87,T,2021-06-08 08:06:50.000
87,U,2021-06-09 08:22:30.000
87,END,2021-06-09 08:22:30.000
88,START,2021-06-04 09:14:30.000
88,F,2021-06-04 09:29:00.000
88,J,2021-06-04 09:58:00.000
88,K,2021-06-04 10:55:40.000
88,M,2021-06-04 12:51:00.000
88,O,2021-06-04 12:51:07.457
88,Q,2021-06-04 12:51:12.295
88,P,2021-06-04 12:51:12.480
88,N,2021-06-04 12:51:12.660
88,R,2021-06-07 08:40:50.000
88,S,2021-06-08 08:19:20.000
88,T,2021-06-09 08:35:00.000
88,U,2021-06-10 08:45:30.000
88,END,2021-06-10 08:45:30.000
89,START,2021-06-04 09:14:40.000
89,F,2021-06-04 09:29:20.000
89,J,2021-06-04 09:58:40.000
89,K,2021-06-04 10:57:00.000
89,M,2021-06-04 12:53:40.000
89,Q,2021-06-04 12:53:46.596
89,P,2021-06-04 12:53:47.744
89,O,2021-06-04 12:53:48.565
89,N,2021-06-04 12:53:54.442
89,R,2021-06-07 08:46:10.000
89,S,2021-06-08 08:30:00.000
89,T,2021-06-09 08:45:40.000
89,U,2021-06-10 08:56:00.000
89,END,2021-06-10 08:56:00.000
90,START,2021-06-04 09:14:50.000
90,F,2021-06-04 09:29:40.000
90,G,2021-06-04 09:59:20.000
90,H,2021-06-04 10:58:20.000
90,I,2021-06-04 12:56:20.000
90,M,2021-06-07 08:51:10.000
90,O,2021-06-07 08:51:15.378
90,N,2021-06-07 08:51:17.990
90,Q,2021-06-07 08:51:18.558
90,P,2021-06-07 08:51:20.060
90,R,2021-06-08 08:40:20.000
90,S,2021-06-09 08:55:50.000
90,T,2021-06-10 09:06:10.000
90,U,2021-06-11 09:06:30.000
90,END,2021-06-11 09:06:30.000
91,START,2021-06-04 09:15:00.000
91,F,2021-06-04 09:30:00.000
91,G,2021-06-04 10:00:00.000
91,H,2021-06-04 10:59:40.000
91,I,2021-06-04 12:58:50.000
91,M,2021-06-07 08:56:10.000
91,N,2021-06-07 08:56:15.521
91,Q,2021-06-07 08:56:20.966
91,P,2021-06-07 08:56:21.886
91,O,2021-06-07 08:56:22.514
91,R,2021-06-08 08:50:20.000
91,S,2021-06-09 09:05:50.000
91,T,2021-06-10 09:16:10.000
91,S,2021-06-11 09:16:10.000
91,T,2021-06-14 08:55:20.000
91,U,2021-06-15 07:53:00.000
91,END,2021-06-15 07:53:00.000
92,START,2021-06-04 09:15:10.000
92,F,2021-06-04 09:30:20.000
92,L,2021-06-04 10:00:40.000
92,M,2021-06-04 11:01:00.000
92,Q,2021-06-04 11:01:06.631
92,P,2021-06-04 11:01:07.829
92,N,2021-06-04 11:01:08.752
92,O,2021-06-04 11:01:09.882
92,R,2021-06-04 13:01:30.000
92,S,2021-06-07 09:01:30.000
92,T,2021-06-08 09:00:40.000
92,U,2021-06-09 09:16:10.000
92,END,2021-06-09 09:16:10.000
93,START,2021-06-04 09:15:20.000
93,F,2021-06-04 09:30:40.000
93,J,2021-06-04 10:01:20.000
93,K,2021-06-04 11:02:20.000
93,M,2021-06-04 13:04:10.000
93,N,2021-06-04 13:04:13.791
93,O,2021-06-04 13:04:19.531
93,Q,2021-06-04 13:04:19.609
93,P,2021-06-04 13:04:23.733
93,R,2021-06-07 09:07:00.000
93,S,2021-06-08 09:11:40.000
93,T,2021-06-09 09:27:10.000
93,U,2021-06-10 09:37:10.000
93,END,2021-06-10 09:37:10.000
94,START,2021-06-04 09:15:30.000
94,F,2021-06-04 09:31:00.000
94,J,2021-06-04 10:02:00.000
94,K,2021-06-04 11:03:40.000
94,M,2021-06-04 13:06:50.000
94,N,2021-06-04 13:06:53.182
94,O,2021-06-04 13:06:55.623
94,P,2021-06-04 13:07:01.469
94,Q,2021-06-04 13:07:02.830
94,R,2021-06-07 09:12:20.000
94,S,2021-06-08 09:22:20.000
94,T,2021-06-09 09:37:50.000
94,U,2021-06-10 09:47:40.000
94,END,2021-06-10 09:47:40.000
95,START,2021-06-04 09:15:40.000
95,F,2021-06-04 09:31:20.000
95,L,2021-06-04 10:02:30.000
95,M,2021-06-04 11:04:40.000
95,N,2021-06-04 11:04:44.426
95,O,2021-06-04 11:04:46.576
95,P,2021-06-04 11:04:51.583
95,Q,2021-06-04 11:04:56.403
95,R,2021-06-04 13:09:10.000
95,S,2021-06-07 09:16:40.000
95,T,2021-06-08 09:31:00.000
95,U,2021-06-09 09:46:30.000
95,END,2021-06-09 09:46:30.000
96,START,2021-06-04 09:15:50.000
96,F,2021-06-04 09:31:40.000
96,J,2021-06-04 10:03:20.000
96,K,2021-06-04 11:06:20.000
96,M,2021-06-04 13:12:10.000
96,P,2021-06-04 13:12:17.654
96,N,2021-06-04 13:12:20.005
96,O,2021-06-04 13:12:22.409
96,Q,2021-06-04 13:12:24.753
96,R,2021-06-07 09:23:00.000
96,S,2021-06-08 09:40:20.000
96,T,2021-06-09 09:55:50.000
96,U,2021-06-10 10:05:20.000
96,END,2021-06-10 10:05:20.000
97,START,2021-06-04 09:16:00.000
97,F,2021-06-04 09:32:00.000
97,G,2021-06-04 10:03:50.000
97,H,2021-06-04 11:07:20.000
97,I,2021-06-04 13:14:10.000
97,M,2021-06-07 09:26:40.000
97,Q,2021-06-07 09:26:50.154
97,N,2021-06-07 09:26:51.402
97,P,2021-06-07 09:26:52.784
97,O,2021-06-07 09:26:58.102
97,R,2021-06-08 09:44:10.000
97,S,2021-06-09 09:59:40.000
97,T,2021-06-10 10:09:10.000
97,S,2021-06-11 10:08:00.000
97,T,2021-06-14 09:44:40.000
97,U,2021-06-15 08:36:00.000
97,END,2021-06-15 08:36:00.000
98,START,2021-06-04 09:16:10.000
98,F,2021-06-04 09:32:20.000
98,J,2021-06-04 10:04:40.000
98,K,2021-06-04 11:09:00.000
98,M,2021-06-04 13:17:30.000
98,P,2021-06-04 13:17:44.707
98,Q,2021-06-04 13:17:45.064
98,O,2021-06-04 13:17:45.581
98,N,2021-06-04 13:17:45.916
98,R,2021-06-07 09:33:40.000
98,S,2021-06-08 09:50:50.000
98,T,2021-06-09 10:06:10.000
98,U,2021-06-10 10:15:40.000
98,END,2021-06-10 10:15:40.000
99,START,2021-06-04 09:16:20.000
99,F,2021-06-04 09:32:40.000
99,G,2021-06-04 10:05:20.000
99,M,2021-06-04 11:10:20.000
99,P,2021-06-04 11:10:20.725
99,N,2021-06-04 11:10:27.525
99,O,2021-06-04 11:10:28.677
99,Q,2021-06-04 11:10:31.208
99,R,2021-06-04 13:20:30.000
99,S,2021-06-07 09:39:20.000
99,T,2021-06-08 09:56:30.000
99,U,2021-06-09 10:11:40.000
99,END,2021-06-09 10:11:40.000
100,START,2021-06-04 09:16:30.000
100,F,2021-06-04 09:33:00.000
100,L,2021-06-04 10:06:00.000
100,M,2021-06-04 11:11:40.000
100,Q,2021-06-04 11:11:44.856
100,P,2021-06-04 11:11:44.909
100,N,2021-06-04 11:11:45.157
100,O,2021-06-04 11:11:52.312
100,R,2021-06-04 13:23:10.000
100,S,2021-06-07 09:44:40.000
100,T,2021-06-08 10:01:50.000
100,U,2021-06-09 10:17:00.000
100,END,2021-06-09 10:17:00.000
101,START,2021-06-04 09:16:40.000
101,F,2021-06-04 09:33:20.000
101,J,2021-06-04 10:06:40.000
101,K,2021-06-04 11:13:00.000
101,M,2021-06-04 13:25:30.000
101,O,2021-06-04 13:25:35.941
101,Q,2021-06-04 13:25:39.401
101,N,2021-06-04 13:25:39.559
101,P,2021-06-04 13:25:41.752
101,R,2021-06-07 09:49:40.000
101,S,2021-06-08 10:06:50.000
101,T,2021-06-09 10:21:40.000
101,U,2021-06-10 10:30:50.000
101,END,2021-06-10 10:30:50.000
102,START,2021-06-04 09:16:50.000
102,F,2021-06-04 09:33:40.000
102,G,2021-06-04 10:07:20.000
102,H,2021-06-04 11:14:20.000
102,I,2021-06-04 13:28:10.000
102,M,2021-06-07 09:54:40.000
102,Q,2021-06-07 09:54:45.208
102,P,2021-06-07 09:54:46.612
102,O,2021-06-07 09:54:46.738
102,N,2021-06-07 09:54:52.300
102,R,2021-06-08 10:12:00.000
102,S,2021-06-09 10:26:50.000
102,T,2021-06-10 10:36:00.000
102,U,2021-06-11 10:33:30.000
102,END,2021-06-11 10:33:30.000
103,START,2021-06-04 09:17:00.000
103,F,2021-06-04 09:34:00.000
103,L,2021-06-04 10:08:00.000
103,M,2021-06-04 11:15:40.000
103,O,2021-06-04 11:15:48.988
103,N,2021-06-04 11:15:49.442
103,Q,2021-06-04 11:15:52.130
103,P,2021-06-04 11:15:57.620
103,R,2021-06-04 13:31:00.000
103,S,2021-06-07 10:00:20.000
103,T,2021-06-08 10:17:30.000
103,U,2021-06-09 10:32:20.000
103,END,2021-06-09 10:32:20.000
104,START,2021-06-04 09:17:10.000
104,F,2021-06-04 09:34:20.000
104,G,2021-06-04 10:08:40.000
104,H,2021-06-04 11:17:00.000
104,I,2021-06-04 13:33:20.000
104,M,2021-06-07 10:05:00.000
104,Q,2021-06-07 10:05:02.688
104,O,2021-06-07 10:05:08.795
104,N,2021-06-07 10:05:09.362
104,P,2021-06-07 10:05:10.385
104,R,2021-06-08 10:22:20.000
104,S,2021-06-09 10:37:10.000
104,T,2021-06-10 10:45:50.000
104,U,2021-06-11 10:43:00.000
104,END,2021-06-11 10:43:00.000
105,START,2021-06-04 09:17:20.000
105,F,2021-06-04 09:34:40.000
105,L,2021-06-04 10:09:10.000
105,M,2021-06-04 11:18:00.000
105,Q,2021-06-04 11:18:04.694
105,P,2021-06-04 11:18:07.333
105,O,2021-06-04 11:18:12.608
105,N,2021-06-04 11:18:13.829
105,R,2021-06-04 13:35:40.000
105,S,2021-06-07 10:09:40.000
105,T,2021-06-08 10:26:50.000
105,U,2021-06-09 10:41:40.000
105,END,2021-06-09 10:41:40.000
106,START,2021-06-04 09:17:30.000
106,F,2021-06-04 09:35:00.000
106,L,2021-06-04 10:09:50.000
106,M,2021-06-04 11:19:20.000
